,kode,Link Paket,Link Peserta,Nama Paket,Detail Paket,Tender,SPSE,Nilai Kontrak,K/L/PD,Link Tahapan,HPS
517,1719469,https://lpse.basarnas.go.id/eproc4/lelang/1719469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1719469/peserta,Pengadaan Meubelair,Pengadaan Barang - TA 2018 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 339.350.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1719469/jadwal,400 Jt
518,1718469,https://lpse.basarnas.go.id/eproc4/lelang/1718469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1718469/peserta,PEKERJAAN TROUBLE SHOOTING DAN PERIODICAL INSPECTION (PI) 100 JAM PESAWAT HELIKOPTER BASARNAS BO-105 REG. HR-1524 DAN PENGGANTIAN MAIN ROTOR BLADE HR-1521 UNTUK PEMELIHARAAN HELIKOPTER BADAN NASIONAL PENCARIAN DAN PERTOLONGAN,Jasa Lainnya - TA 2018 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1718469/jadwal,"4,9 M"
519,1717469,https://lpse.basarnas.go.id/eproc4/lelang/1717469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1717469/peserta,-     Pembangunan Tower Rappelling Pos SAR Boven Digoel,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Ulang,spse 4,"  Rp. 548.270.994,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1717469/jadwal,561 Jt
520,1716469,https://lpse.basarnas.go.id/eproc4/lelang/1716469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1716469/peserta,Pengadaan Peralatan SAR,Pengadaan Barang - TA 2018 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 492.162.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1716469/jadwal,"499,9 Jt"
521,1715469,https://lpse.basarnas.go.id/eproc4/lelang/1715469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1715469/peserta,-     Pembangunan Tower Rappeling Pos SAR Langsa,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 458.787.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1715469/jadwal,"488,6 Jt"
522,1714469,https://lpse.basarnas.go.id/eproc4/lelang/1714469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1714469/peserta,Pekerjaan Pemeliharaan KN SAR Widura 225 Berupa Docking,Jasa Lainnya - TA 2018 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 1.195.557.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1714469/jadwal,"1,2 M"
523,1712469,https://lpse.basarnas.go.id/eproc4/lelang/1712469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1712469/peserta,Pekerjaan Pembangunan Drainase Pos SAR Trenggalek,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 380.840.975,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1712469/jadwal,396 Jt
524,1711469,https://lpse.basarnas.go.id/eproc4/lelang/1711469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1711469/peserta,-     Pengawasan Pembangunan Dermaga Kantor SAR Timika,Jasa Konsultansi Badan Usaha - TA 2018 - Seleksi Umum - Prakualifikasi Dua File Kualitas dan Biaya,nan,spse 4,"  Rp. 243.705.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1711469/jadwal,300 Jt
525,1710469,https://lpse.basarnas.go.id/eproc4/lelang/1710469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1710469/peserta,-     Pembangunan Dermaga Kantor SAR Timika,Pekerjaan Konstruksi - TA 2018 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 7.257.226.822,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1710469/jadwal,"7,5 M"
526,1709469,https://lpse.basarnas.go.id/eproc4/lelang/1709469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1709469/peserta,Pembangunan Tower Rappeling Pos SAR Sarmi,Pekerjaan Konstruksi - TA 2018 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1709469/jadwal,"662,6 Jt"
527,1708469,https://lpse.basarnas.go.id/eproc4/lelang/1708469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1708469/peserta,Pembangunan Tower Rappeling Kantor SAR Jayapura,Pekerjaan Konstruksi - TA 2018 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1708469/jadwal,"521,4 Jt"
528,1707469,https://lpse.basarnas.go.id/eproc4/lelang/1707469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1707469/peserta,-     Pengembangan Shelter Natuna,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 907.252.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1707469/jadwal,911 Jt
529,1706469,https://lpse.basarnas.go.id/eproc4/lelang/1706469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1706469/peserta,Pengembangan Gedung Operasional Kantor SAR Biak,Pekerjaan Konstruksi - TA 2018 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 6.129.365.882,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1706469/jadwal,"6,6 M"
530,1705469,https://lpse.basarnas.go.id/eproc4/lelang/1705469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1705469/peserta,"Pembangunan Kantor Balai Diklat (Penataan dan Pematangan Lahan, Pembangunan Pintu gerbang Depan dan Belakang, Pembangunan Lapangan Olahraga dan Halang Rintang, Pembangunan Gudang Peralatan)",Pekerjaan Konstruksi - TA 2018 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1705469/jadwal,"23,9 M"
531,1704469,https://lpse.basarnas.go.id/eproc4/lelang/1704469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1704469/peserta,Pengadaan Peralatan SAR Kantor SAR Jakarta T.A. 2018,Pengadaan Barang - TA 2018 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1704469/jadwal,"499,4 Jt"
532,1701469,https://lpse.basarnas.go.id/eproc4/lelang/1701469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1701469/peserta,-     Pengerasan jalan dilingkungan Pos SAR Boven Digoel,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 601.897.195,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1701469/jadwal,"614,2 Jt"
533,1700469,https://lpse.basarnas.go.id/eproc4/lelang/1700469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1700469/peserta,-     Pengadaan Peralatan SAR Kantor SAR dan Pos SAR,Pengadaan Barang - TA 2018 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Dibatalkan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1700469/jadwal,"499,9 Jt"
534,1699469,https://lpse.basarnas.go.id/eproc4/lelang/1699469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1699469/peserta,Pengadaan Peralatan SAR,Pengadaan Barang - TA 2018 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Dibatalkan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1699469/jadwal,787 Jt
535,1698469,https://lpse.basarnas.go.id/eproc4/lelang/1698469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1698469/peserta,Pengadaan Meubelair,Pengadaan Barang - TA 2018 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Dibatalkan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1698469/jadwal,400 Jt
536,1697469,https://lpse.basarnas.go.id/eproc4/lelang/1697469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1697469/peserta,-     Pembangunan Tower Rappelling Pos SAR Boven Digoel,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Dibatalkan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1697469/jadwal,561 Jt
537,1696469,https://lpse.basarnas.go.id/eproc4/lelang/1696469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1696469/peserta,Belanja Jasa Konsultan Penyusunan Master Plan Sistem Komunikasi Basarnas,Jasa Konsultansi Badan Usaha - TA 2018 - Seleksi Umum - Prakualifikasi Satu File Pagu Anggaran,nan,spse 4,"  Rp. 297.000.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1696469/jadwal,"299,2 Jt"
538,1695469,https://lpse.basarnas.go.id/eproc4/lelang/1695469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1695469/peserta,-     Pembangunan Landscaping Pos SAR Raja Ampat,Pekerjaan Konstruksi - TA 2018 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Ulang,spse 4,"  Rp. 1.317.000.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1695469/jadwal,"1,5 M"
539,1694469,https://lpse.basarnas.go.id/eproc4/lelang/1694469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1694469/peserta,Pengadaan Peralatan SAR Kantor SAR,Pengadaan Barang - TA 2018 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Dibatalkan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1694469/jadwal,"499,9 Jt"
540,1693469,https://lpse.basarnas.go.id/eproc4/lelang/1693469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1693469/peserta,Pembangunan Shelter Pos Siaga,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 425.174.087,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1693469/jadwal,432 Jt
541,1692469,https://lpse.basarnas.go.id/eproc4/lelang/1692469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1692469/peserta,Pembangunan Pagar Keliling Pos Siaga,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 685.706.542,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1692469/jadwal,"692,5 Jt"
542,1691469,https://lpse.basarnas.go.id/eproc4/lelang/1691469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1691469/peserta,Pembangunan Garasi Pos SAR Waingapu,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1691469/jadwal,"598,6 Jt"
543,1690469,https://lpse.basarnas.go.id/eproc4/lelang/1690469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1690469/peserta,Pembuatan Drainase Kantor Pencarian dan Pertolongan Jambi,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1690469/jadwal,"286,7 Jt"
544,1689469,https://lpse.basarnas.go.id/eproc4/lelang/1689469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1689469/peserta,Pengawasan Pembangunan Gedung Pos SAR Mukomuko,Jasa Konsultansi Badan Usaha - TA 2018 - Seleksi Sederhana - Pascakualifikasi Satu File Biaya Terendah,nan,spse 4,"  Rp. 103.700.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1689469/jadwal,106 Jt
545,1688469,https://lpse.basarnas.go.id/eproc4/lelang/1688469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1688469/peserta,Pembangunan Tower Air Pos SAR Agats,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Ulang,spse 4,"  Rp. 340.000.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1688469/jadwal,400 Jt
546,1687469,https://lpse.basarnas.go.id/eproc4/lelang/1687469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1687469/peserta,Pengadaan Peralatan SAR,Pengadaan Barang - TA 2018 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 493.889.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1687469/jadwal,500 Jt
547,1686469,https://lpse.basarnas.go.id/eproc4/lelang/1686469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1686469/peserta,Konsultan Perencanaan Pembangunan Dermaga Tahap I.,Jasa Konsultansi Badan Usaha - TA 2018 - Seleksi Sederhana - Pascakualifikasi Satu File Pagu Anggaran,nan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1686469/jadwal,"139,7 Jt"
548,1685469,https://lpse.basarnas.go.id/eproc4/lelang/1685469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1685469/peserta,-     Pembangunan Landscaping Pos SAR Raja Ampat,Pekerjaan Konstruksi - TA 2018 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Dibatalkan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1685469/jadwal,"1,5 M"
549,1684469,https://lpse.basarnas.go.id/eproc4/lelang/1684469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1684469/peserta,Pembangunan Talud dan Pagar Tempat Sandar RIB,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 1.114.185.841,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1684469/jadwal,"1,1 M"
550,1682469,https://lpse.basarnas.go.id/eproc4/lelang/1682469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1682469/peserta,Pengadaan Peralatan SAR Kantor Pencarian dan Pertolongan Semarang,Pengadaan Barang - TA 2018 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 480.645.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1682469/jadwal,495 Jt
551,1681469,https://lpse.basarnas.go.id/eproc4/lelang/1681469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1681469/peserta,Pengawasan Teknis Pengembangan Gedung Operasional Kantor SAR Biak,Jasa Konsultansi Badan Usaha - TA 2018 - Seleksi Sederhana - Pascakualifikasi Satu File Pagu Anggaran,nan,spse 4,"  Rp. 150.007.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1681469/jadwal,"170,5 Jt"
552,1680469,https://lpse.basarnas.go.id/eproc4/lelang/1680469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1680469/peserta,Pemeliharaan Rescue Boat 40 M Berupa Docking KN SAR Arjuna 229 1 (Satu) Paket,Jasa Lainnya - TA 2018 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 652.650.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1680469/jadwal,"655,9 Jt"
553,1679469,https://lpse.basarnas.go.id/eproc4/lelang/1679469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1679469/peserta,Pembangunan Talud Pos SAR Agats,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 1.765.500.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1679469/jadwal,"1,9 M"
554,1678469,https://lpse.basarnas.go.id/eproc4/lelang/1678469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1678469/peserta,-     Pembangunan Shelter RIB Pos SAR Agats,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 763.300.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1678469/jadwal,804 Jt
555,1677469,https://lpse.basarnas.go.id/eproc4/lelang/1677469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1677469/peserta,Pembangunan Tower Air Pos SAR Agats,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Dibatalkan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1677469/jadwal,400 Jt
556,1676469,https://lpse.basarnas.go.id/eproc4/lelang/1676469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1676469/peserta,Pembangunan Pagar Keliling Kantor Pencarian dan Pertolongan Jambi,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1676469/jadwal,"534,6 Jt"
557,1675469,https://lpse.basarnas.go.id/eproc4/lelang/1675469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1675469/peserta,Pengawasan Pembangunan Gedung Pos SAR Mukomuko,Jasa Konsultansi Badan Usaha - TA 2018 - Seleksi Sederhana - Pascakualifikasi Satu File Biaya Terendah,nan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1675469/jadwal,106 Jt
558,1674469,https://lpse.basarnas.go.id/eproc4/lelang/1674469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1674469/peserta,Pembangunan Fisik Gudang Palsar Kantor SAR Denpasar,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 1.370.194.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1674469/jadwal,"1,7 M"
559,1673469,https://lpse.basarnas.go.id/eproc4/lelang/1673469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1673469/peserta,-     Pekerjaan Docking Pemeliharaan KN 237 Pandudewanata Panjang 40 Meter,Jasa Lainnya - TA 2018 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 397.397.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1673469/jadwal,400 Jt
560,1672469,https://lpse.basarnas.go.id/eproc4/lelang/1672469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1672469/peserta,Pembangunan Tower Rappeling Pos SAR Waingapu,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1672469/jadwal,"798,4 Jt"
561,1671469,https://lpse.basarnas.go.id/eproc4/lelang/1671469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1671469/peserta,Renovasi Gedung Siaga SAR,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 709.185.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1671469/jadwal,"719,7 Jt"
562,1670469,https://lpse.basarnas.go.id/eproc4/lelang/1670469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1670469/peserta,Pembangunan gudang Peralatan Pos SAR Sibolga,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 482.170.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1670469/jadwal,487 Jt
563,1669469,https://lpse.basarnas.go.id/eproc4/lelang/1669469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1669469/peserta,Pembangunan gudang Peralatan Pos SAR Tanjung Balai,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 485.750.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1669469/jadwal,489 Jt
564,1668469,https://lpse.basarnas.go.id/eproc4/lelang/1668469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1668469/peserta,Pembangunan gudang Peralatan Pos SAR Nias,Pekerjaan Konstruksi - TA 2018 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 4,"  Rp. 550.261.000,00",Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1668469/jadwal,553 Jt
565,1667469,https://lpse.basarnas.go.id/eproc4/lelang/1667469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/1667469/peserta,"-     Pengawasan Pembangunan Prasarana Balai Diklat (Pembangunan Pintu gerbang Depan dan Belakang, Pembangunan Lapangan Olahraga dan Halang Rintang, dan Pembangunan Gudang Peralatan)",Jasa Konsultansi Badan Usaha - TA 2018 - Seleksi Sederhana - Pascakualifikasi Satu File Pagu Anggaran,nan,spse 4,  Nilai Kontrak belum dibuat,Badan Nasional Pencarian dan Pertolongan,/eproc4/lelang/1667469/jadwal,"199,8 Jt"
